SZ,VZ,VA,gLAI,BRF_toc,BRF_toc(NIR),BRF_toa,,NDVI
75,50,72,5,0.039223,0.691697,0.096414,,0.892674985
75,50,72,6,0.039656,0.709703,0.097442,,0.894160209
75,50,72,7,0.040088,0.728771,0.098142,,0.895720802
75,50,90,0.01,0.189431,0.285986,0.174247,,0.203095388
75,50,90,0.1,0.159372,0.310388,0.158404,,0.321474796
75,50,90,0.5,0.086109,0.401295,0.121807,,0.646662727
75,50,90,1,0.053205,0.47885,0.105456,,0.80000188
75,50,90,2,0.037554,0.563516,0.09802,,0.87504284
75,50,90,3,0.03526,0.611096,0.097886,,0.890896039
75,50,90,4,0.034944,0.64482,0.09773,,0.897187848
75,50,90,5,0.03495,0.676204,0.096983,,0.901709053
75,50,90,6,0.035302,0.693552,0.098333,,0.903130119
75,50,90,7,0.035645,0.712031,0.098819,,0.904651213
75,50,108,0.01,0.189362,0.285932,0.187324,,0.203179506
75,50,108,0.1,0.158775,0.309935,0.170788,,0.322502187
75,50,108,0.5,0.084162,0.399654,0.133429,,0.652090878
75,50,108,1,0.050706,0.47639,0.116954,,0.80760241
75,50,108,2,0.034755,0.560641,0.109691,,0.88325417
75,50,108,3,0.032425,0.607632,0.110155,,0.898680899
75,50,108,4,0.032055,0.640956,0.109418,,0.904741527
75,50,108,5,0.032018,0.671671,0.108552,,0.908999572
75,50,108,6,0.032316,0.688811,0.110397,,0.910373624
75,50,108,7,0.032607,0.7068,0.110492,,0.911802296
75,50,126,0.01,0.189324,0.286112,0.21248,,0.203577348
75,50,126,0.1,0.158456,0.311526,0.19629,,0.325693324
75,50,126,0.5,0.08309,0.404136,0.158013,,0.658926248
75,50,126,1,0.049315,0.481973,0.141378,,0.814356808
75,50,126,2,0.033193,0.566369,0.133902,,0.889275838
75,50,126,3,0.030837,0.613154,0.134324,,0.904231581
75,50,126,4,0.030438,0.646086,0.133595,,0.910016496
75,50,126,5,0.030385,0.67646,0.132375,,0.914026413
75,50,126,6,0.030654,0.693246,0.134478,,0.915308744
75,50,126,7,0.030915,0.711043,0.134825,,0.916666442
75,50,144,0.01,0.189311,0.286415,0.247762,,0.204117496
75,50,144,0.1,0.158347,0.314166,0.232157,,0.329766588
75,50,144,0.5,0.082712,0.411842,0.1935,,0.665508721
75,50,144,1,0.048811,0.491818,0.177805,,0.81942885
75,50,144,2,0.032615,0.576615,0.170052,,0.89293042
75,50,144,3,0.030253,0.623468,0.170138,,0.907443695
75,50,144,4,0.029824,0.655966,0.170578,,0.913022937
75,50,144,5,0.02975,0.686367,0.168888,,0.916913018
75,50,144,6,0.030007,0.702573,0.171604,,0.918078572
75,50,144,7,0.030272,0.720563,0.171503,,0.919364441
75,50,162,0.01,0.18931,0.286695,0.284229,,0.204588187
75,50,162,0.1,0.15835,0.316554,0.268869,,0.33312838
75,50,162,0.5,0.082709,0.41887,0.230958,,0.670205491
75,50,162,1,0.048764,0.500826,0.215572,,0.822544078
75,50,162,2,0.032548,0.586025,0.206797,,0.89476424
75,50,162,3,0.030214,0.633058,0.208152,,0.908894089
75,50,162,4,0.029766,0.66533,0.208395,,0.914354276
75,50,162,5,0.029675,0.695679,0.206586,,0.918177883
75,50,162,6,0.029923,0.711701,0.210084,,0.919304122
75,50,162,7,0.030199,0.729892,0.209604,,0.920538462
75,50,180,0.01,0.18931,0.286815,0.30121,,0.204788658
75,50,180,0.1,0.158359,0.317478,0.285983,,0.334398124
75,50,180,0.5,0.082747,0.421681,0.247506,,0.671917499
75,50,180,1,0.048796,0.504574,0.231914,,0.823640602
75,50,180,2,0.032586,0.589706,0.223735,,0.89527103
75,50,180,3,0.030273,0.637113,0.224686,,0.909278888
75,50,180,4,0.029823,0.669026,0.225427,,0.914651091
75,50,180,5,0.02973,0.699844,0.223202,,0.918500385
75,50,180,6,0.029959,0.715906,0.226981,,0.919666428
75,50,180,7,0.030246,0.733836,0.227097,,0.920830487
75,60,0,0.01,0.189917,0.290823,0.223524,,0.209897242
75,60,0,0.1,0.163896,0.353687,0.211849,,0.366687082
75,60,0,0.5,0.103734,0.5392,0.181353,,0.677310579
75,60,0,1,0.078737,0.664882,0.1693,,0.788232953
75,60,0,2,0.06945,0.778207,0.165131,,0.836136551
75,60,0,3,0.06967,0.83949,0.16682,,0.846737648
75,60,0,4,0.070724,0.88148,0.16619,,0.851452
75,60,0,5,0.072104,0.92212,0.166939,,0.854954216
75,60,0,6,0.073737,0.94491,0.168329,,0.855225608
75,60,0,7,0.07511,0.97061,0.16807,,0.85634778
75,60,18,0.01,0.189865,0.290491,0.217911,,0.209482134
75,60,18,0.1,0.16336,0.350572,0.206348,,0.364273873
75,60,18,0.5,0.101757,0.528616,0.175299,,0.677153051
75,60,18,1,0.075997,0.649106,0.163112,,0.790382884
75,60,18,2,0.066159,0.756737,0.159037,,0.839204468
75,60,18,3,0.065906,0.815156,0.159786,,0.850394183
75,60,18,4,0.066738,0.855217,0.159781,,0.855225038
75,60,18,5,0.067896,0.894143,0.159783,,0.858849797
75,60,18,6,0.06934,0.916078,0.161788,,0.859267844
75,60,18,7,0.070599,0.940879,0.161576,,0.86040428
75,60,36,0.01,0.189735,0.289689,0.206137,,0.208487685
75,60,36,0.1,0.162183,0.343404,0.192842,,0.358436827
75,60,36,0.5,0.097772,0.506178,0.161157,,0.676224853
75,60,36,1,0.070758,0.618586,0.148781,,0.794709173
75,60,36,2,0.060052,0.719895,0.14366,,0.846010049
75,60,36,3,0.05933,0.774773,0.144286,,0.857739392
75,60,36,4,0.059785,0.811846,0.144262,,0.862820391
75,60,36,5,0.060514,0.848101,0.144157,,0.86679947
75,60,36,6,0.061672,0.868785,0.145335,,0.867437184
75,60,36,7,0.062613,0.891548,0.146592,,0.868757998
75,60,54,0.01,0.189566,0.288737,0.193343,,0.207339281
75,60,54,0.1,0.160686,0.334893,0.178952,,0.351522159
75,60,54,0.5,0.093011,0.480894,0.146608,,0.675866215
75,60,54,1,0.064725,0.585403,0.133524,,0.800885364
75,60,54,2,0.053202,0.682294,0.128293,,0.855330281
75,60,54,3,0.05217,0.734333,0.128994,,0.867336806
75,60,54,4,0.052379,0.76974,0.128745,,0.872575625
75,60,54,5,0.052761,0.804016,0.127894,,0.876838431
75,60,54,6,0.053656,0.822964,0.129062,,0.877584358
75,60,54,7,0.054348,0.844905,0.130213,,0.879126342
75,60,72,0.01,0.189396,0.287928,0.186828,,0.206425824
75,60,72,0.1,0.159205,0.327802,0.171677,,0.346190096
75,60,72,0.5,0.08838,0.459688,0.13796,,0.677485276
75,60,72,1,0.058896,0.55805,0.124784,,0.809072431
75,60,72,2,0.046691,0.652046,0.119272,,0.866356011
75,60,72,3,0.04543,0.701866,0.119454,,0.878414979
75,60,72,4,0.045503,0.73632,0.11881,,0.883597694
75,60,72,5,0.045681,0.769349,0.118221,,0.887903513
75,60,72,6,0.046363,0.786829,0.120051,,0.888709925
75,60,72,7,0.046885,0.808412,0.120579,,0.890365569
75,60,90,0.01,0.189257,0.287474,0.192442,,0.206021845
75,60,90,0.1,0.157959,0.323866,0.17657,,0.34433041
75,60,90,0.5,0.084604,0.447904,0.142204,,0.682243271
75,60,90,1,0.054163,0.542643,0.127276,,0.818490431
75,60,90,2,0.041459,0.635053,0.121047,,0.877433068
75,60,90,3,0.040057,0.683372,0.122041,,0.889257964
75,60,90,4,0.040014,0.717327,0.122326,,0.894330295
75,60,90,5,0.0401,0.749414,0.120803,,0.898418521
75,60,90,6,0.040651,0.766023,0.122608,,0.899213313
75,60,90,7,0.041037,0.787029,0.123169,,0.900884712
75,60,108,0.01,0.189167,0.287485,0.214782,,0.206267885
75,60,108,0.1,0.157196,0.324036,0.197956,,0.346693487
75,60,108,0.5,0.082179,0.44797,0.162595,,0.689977723
75,60,108,1,0.051113,0.542254,0.148264,,0.827718764
75,60,108,2,0.038098,0.634245,0.141712,,0.88667094
75,60,108,3,0.036631,0.681844,0.143786,,0.898031247
75,60,108,4,0.036532,0.715335,0.143602,,0.902823239
75,60,108,5,0.036549,0.746304,0.142185,,0.906626148
75,60,108,6,0.037019,0.762659,0.144271,,0.907415235
75,60,108,7,0.037339,0.783062,0.144449,,0.908973782
75,60,126,0.01,0.189127,0.287872,0.260848,,0.207013013
75,60,126,0.1,0.156859,0.327464,0.244999,,0.35225459
75,60,126,0.5,0.081064,0.457584,0.208457,,0.699009372
75,60,126,1,0.049713,0.55402,0.19417,,0.835314618
75,60,126,2,0.036525,0.646361,0.186712,,0.893027533
75,60,126,3,0.035038,0.693636,0.189659,,0.903830794
75,60,126,4,0.034887,0.726494,0.189008,,0.908358627
75,60,126,5,0.034883,0.757309,0.187217,,0.911932966
75,60,126,6,0.035306,0.773249,0.190273,,0.912668897
75,60,126,7,0.035595,0.793156,0.189986,,0.914099651
75,60,144,0.01,0.189122,0.28845,0.334285,,0.207985393
75,60,144,0.1,0.156839,0.332472,0.318467,,0.358939407
75,60,144,0.5,0.080943,0.471963,0.281783,,0.70720882
75,60,144,1,0.049524,0.571807,0.268464,,0.840587384
75,60,144,2,0.036295,0.66472,0.260522,,0.896450147
75,60,144,3,0.034818,0.712248,0.263209,,0.906787352
75,60,144,4,0.034617,0.744523,0.26414,,0.911140488
75,60,144,5,0.034593,0.775231,0.261565,,0.914566622
75,60,144,6,0.034979,0.790497,0.266191,,0.915251322
75,60,144,7,0.035269,0.810595,0.265806,,0.916608344
75,60,162,0.01,0.189133,0.288968,0.419497,,0.20881571
75,60,162,0.1,0.15695,0.336912,0.404367,,0.364397342
75,60,162,0.5,0.08126,0.484638,0.36773,,0.712810436
75,60,162,1,0.049873,0.587682,0.354373,,0.843549184
75,60,162,2,0.036659,0.68114,0.345892,,0.8978572
75,60,162,3,0.035206,0.728879,0.349996,,0.907847949
75,60,162,4,0.034967,0.760658,0.35182,,0.912101807
75,60,162,5,0.034928,0.79151,0.348259,,0.915473393
75,60,162,6,0.035292,0.806542,0.354139,,0.916154491
75,60,162,7,0.0356,0.826469,0.353019,,0.917408003
75,60,180,0.01,0.189138,0.28919,0.460866,,0.209170276
75,60,180,0.1,0.157007,0.338686,0.446912,,0.366515162
75,60,180,0.5,0.081451,0.48975,0.409957,,0.714807922
75,60,180,1,0.050089,0.594278,0.396728,,0.844532696
75,60,180,2,0.036896,0.68769,0.388025,,0.898159777
75,60,180,3,0.035464,0.735888,0.392827,,0.908047169
75,60,180,4,0.035225,0.767349,0.392773,,0.912219932
75,60,180,5,0.035176,0.798638,0.389431,,0.915626267
75,60,180,6,0.035512,0.813748,0.397011,,0.916369545
75,60,180,7,0.035832,0.833218,0.39729,,0.917537541
80,30,0,0.01,0.18946,0.286367,0.160798,,0.203660154
80,30,0,0.1,0.158311,0.311657,0.145943,,0.326290301
80,30,0,0.5,0.087484,0.394154,0.115112,,0.636723016
80,30,0,1,0.058108,0.451354,0.103858,,0.771884851
80,30,0,2,0.042837,0.520142,0.096971,,0.847820256
80,30,0,3,0.038963,0.557427,0.094923,,0.869337179
80,30,0,4,0.038256,0.592516,0.094626,,0.87870102
80,30,0,5,0.038103,0.620385,0.09454,,0.88427124
80,30,0,6,0.038421,0.646033,0.094592,,0.887732412
80,30,0,7,0.038473,0.656368,0.094834,,0.889260996
80,30,18,0.01,0.189446,0.286278,0.159696,,0.203546594
80,30,18,0.1,0.158185,0.3109,0.144932,,0.325559334
80,30,18,0.5,0.087101,0.392111,0.113954,,0.636482392
80,30,18,1,0.057647,0.448814,0.102621,,0.772353646
80,30,18,2,0.042338,0.517498,0.09583,,0.848748562
80,30,18,3,0.038438,0.5546,0.093561,,0.870369184
80,30,18,4,0.037713,0.589608,0.09339,,0.879764905
80,30,18,5,0.037572,0.617428,0.093466,,0.885276336
80,30,18,6,0.037864,0.643136,0.093398,,0.888798825
80,30,18,7,0.037915,0.653303,0.093676,,0.890295102
80,30,36,0.01,0.18941,0.286052,0.15692,,0.203259146
80,30,36,0.1,0.157846,0.309011,0.14215,,0.323792939
80,30,36,0.5,0.086094,0.386798,0.11105,,0.635883035
80,30,36,1,0.056385,0.442202,0.099565,,0.773820818
80,30,36,2,0.040964,0.510287,0.092598,,0.851378047
80,30,36,3,0.037072,0.547243,0.090606,,0.873109539
80,30,36,4,0.036274,0.581939,0.090435,,0.882648861
80,30,36,5,0.036092,0.609531,0.090298,,0.888194813
80,30,36,6,0.036373,0.63534,0.090112,,0.891700771
80,30,36,7,0.036426,0.64512,0.090432,,0.893107729
80,30,54,0.01,0.18936,0.285764,0.154628,,0.202902821
80,30,54,0.1,0.15737,0.306582,0.139413,,0.321610856
80,30,54,0.5,0.084675,0.379933,0.108186,,0.635499173
80,30,54,1,0.054625,0.433644,0.096281,,0.776250387
80,30,54,2,0.039028,0.500954,0.089633,,0.855447033
80,30,54,3,0.035139,0.537581,0.087312,,0.877290823
80,30,54,4,0.034291,0.572109,0.087169,,0.886903034
80,30,54,5,0.034055,0.599384,0.087141,,0.892475834
80,30,54,6,0.034305,0.625258,0.087169,,0.895976578
80,30,54,7,0.034366,0.634589,0.087254,,0.897254673
80,30,72,0.01,0.189305,0.285496,0.153934,,0.202592244
80,30,72,0.1,0.15684,0.304304,0.138455,,0.319778637
80,30,72,0.5,0.083114,0.373431,0.107208,,0.635900076
80,30,72,1,0.052694,0.425526,0.095091,,0.779624441
80,30,72,2,0.03694,0.492046,0.087854,,0.860336568
80,30,72,3,0.033016,0.528337,0.085662,,0.882369917
80,30,72,4,0.032139,0.562767,0.085495,,0.891952678
80,30,72,5,0.031874,0.589798,0.085294,,0.89745718
80,30,72,6,0.032076,0.615604,0.085396,,0.900951087
80,30,72,7,0.032151,0.624712,0.085445,,0.902107441
80,30,90,0.01,0.189254,0.285315,0.156299,,0.202417351
80,30,90,0.1,0.156359,0.302742,0.140764,,0.318847051
80,30,90,0.5,0.081682,0.368899,0.108981,,0.637436998
80,30,90,1,0.050912,0.41978,0.096709,,0.7836717
80,30,90,2,0.035001,0.485652,0.089415,,0.865549608
80,30,90,3,0.031065,0.52169,0.087306,,0.887599389
80,30,90,4,0.030148,0.556034,0.087345,,0.897137749
80,30,90,5,0.029865,0.582714,0.087138,,0.902494209
80,30,90,6,0.030027,0.608356,0.087309,,0.905927946
80,30,90,7,0.030104,0.617483,0.087025,,0.907027164
80,30,108,0.01,0.189214,0.285261,0.162906,,0.202427947
80,30,108,0.1,0.155982,0.302224,0.147285,,0.319162124
80,30,108,0.5,0.080543,0.367226,0.115382,,0.640247538
80,30,108,1,0.049505,0.417557,0.102689,,0.788015296
80,30,108,2,0.033443,0.482993,0.095464,,0.870485404
80,30,108,3,0.029512,0.518843,0.09352,,0.8923617
80,30,108,4,0.028557,0.553174,0.093692,,0.901820601
80,30,108,5,0.028269,0.579612,0.093392,,0.906991664
80,30,108,6,0.02838,0.604945,0.093719,,0.910377768
80,30,108,7,0.02846,0.614049,0.093542,,0.911409801
80,30,126,0.01,0.189186,0.28531,0.17339,,0.202581265
80,30,126,0.1,0.155726,0.302583,0.157646,,0.320432285
80,30,126,0.5,0.07976,0.367978,0.125458,,0.643720211
80,30,126,1,0.048523,0.41835,0.113059,,0.792136191
80,30,126,2,0.032366,0.483535,0.105448,,0.874526314
80,30,126,3,0.028425,0.519142,0.103853,,0.896177089
80,30,126,4,0.027435,0.553642,0.104202,,0.905571895
80,30,126,5,0.027155,0.579864,0.104044,,0.910529983
80,30,126,6,0.027233,0.604988,0.104277,,0.913849746
80,30,126,7,0.02731,0.614176,0.103819,,0.914853948
80,30,144,0.01,0.18917,0.285417,0.18663,,0.202801594
80,30,144,0.1,0.155579,0.303434,0.170781,,0.32211506
80,30,144,0.5,0.079303,0.370141,0.138393,,0.647106202
80,30,144,1,0.047958,0.420903,0.126225,,0.795427643
80,30,144,2,0.031728,0.485943,0.118316,,0.877420215
80,30,144,3,0.027779,0.521486,0.116618,,0.898850282
80,30,144,4,0.026765,0.555989,0.116854,,0.908143059
80,30,144,5,0.026494,0.582099,0.116833,,0.912933603
80,30,144,6,0.026544,0.606917,0.116927,,0.916193736
80,30,144,7,0.026622,0.616359,0.116544,,0.917191954
80,30,162,0.01,0.189162,0.285519,0.197872,,0.202993168
80,30,162,0.1,0.155512,0.304261,0.18231,,0.323527045
80,30,162,0.5,0.079083,0.372305,0.149233,,0.649600787
80,30,162,1,0.047677,0.423493,0.136779,,0.797622939
80,30,162,2,0.031413,0.488387,0.129116,,0.879134282
80,30,162,3,0.02747,0.523878,0.127432,,0.900353316
80,30,162,4,0.026431,0.55841,0.127963,,0.90961304
80,30,162,5,0.026176,0.584386,0.128076,,0.914256046
80,30,162,6,0.026196,0.60904,0.128304,,0.917523566
80,30,162,7,0.026286,0.61879,0.127562,,0.918502626
80,30,180,0.01,0.18916,0.28556,0.202139,,0.203067071
80,30,180,0.1,0.155495,0.304611,0.186534,,0.324090536
80,30,180,0.5,0.079029,0.373238,0.154006,,0.6505206
80,30,180,1,0.047595,0.424615,0.14128,,0.798415959
80,30,180,2,0.031334,0.489353,0.133517,,0.879643625
80,30,180,3,0.027395,0.524822,0.13187,,0.900781758
80,30,180,4,0.026344,0.559356,0.132483,,0.910042684
80,30,180,5,0.026096,0.585375,0.132404,,0.914645175
80,30,180,6,0.026107,0.609992,0.132597,,0.917915293
80,30,180,7,0.026203,0.619769,0.131822,,0.918872645
80,40,0,0.01,0.189542,0.28776,0.177368,,0.205777474
80,40,0,0.1,0.15908,0.323988,0.163138,,0.341376369
80,40,0,0.5,0.090467,0.432231,0.133662,,0.653846007
80,40,0,1,0.06248,0.501335,0.123451,,0.778367018
80,40,0,2,0.048407,0.577853,0.116752,,0.845409255
80,40,0,3,0.045001,0.617661,0.115085,,0.864181136
80,40,0,4,0.044667,0.654788,0.115123,,0.872280561
80,40,0,5,0.044687,0.68364,0.114891,,0.877288635
80,40,0,6,0.045176,0.710649,0.114713,,0.880459101
80,40,0,7,0.045323,0.721394,0.115281,,0.881773849
80,40,18,0.01,0.18952,0.287602,0.175127,,0.205570064
80,40,18,0.1,0.158876,0.32269,0.161203,,0.340169364
80,40,18,0.5,0.08985,0.428621,0.13146,,0.653403951
80,40,18,1,0.061733,0.496872,0.121177,,0.778974409
80,40,18,2,0.047601,0.573171,0.1144,,0.846639346
80,40,18,3,0.044183,0.612551,0.11263,,0.865446284
80,40,18,4,0.043791,0.649538,0.112442,,0.873679018
80,40,18,5,0.043787,0.678261,0.112451,,0.878714434
80,40,18,6,0.04426,0.705425,0.112354,,0.881923741
80,40,18,7,0.044412,0.715677,0.112683,,0.883140001
80,40,36,0.01,0.189462,0.287204,0.169881,,0.205053434
80,40,36,0.1,0.158326,0.319369,0.155637,,0.337125153
80,40,36,0.5,0.088209,0.419401,0.125508,,0.652453655
80,40,36,1,0.059727,0.485408,0.114977,,0.780872628
80,40,36,2,0.045396,0.560632,0.108561,,0.85018514
80,40,36,3,0.04196,0.599626,0.106672,,0.869199141
80,40,36,4,0.041473,0.636149,0.106316,,0.877592522
80,40,36,5,0.041395,0.664314,0.106348,,0.882685356
80,40,36,6,0.041858,0.691574,0.1063,,0.885857176
80,40,36,7,0.041975,0.701361,0.106341,,0.887063185
80,40,54,0.01,0.189383,0.28671,0.164533,,0.204428547
80,40,54,0.1,0.157577,0.315229,0.149962,,0.333439085
80,40,54,0.5,0.085994,0.407839,0.119638,,0.651728418
80,40,54,1,0.056959,0.471052,0.108528,,0.784250707
80,40,54,2,0.042401,0.54497,0.101844,,0.855624469
80,40,54,3,0.038932,0.583454,0.10015,,0.874894358
80,40,54,4,0.038372,0.619495,0.099787,,0.883344202
80,40,54,5,0.03823,0.64728,0.09998,,0.888462604
80,40,54,6,0.038619,0.674387,0.099965,,0.891672721
80,40,54,7,0.038741,0.683643,0.100244,,0.892741257
80,40,72,0.01,0.1893,0.286271,0.162227,,0.203904359
80,40,72,0.1,0.156774,0.311526,0.146928,,0.330454837
80,40,72,0.5,0.083658,0.397405,0.116826,,0.652195243
80,40,72,1,0.054079,0.458088,0.1052,,0.788822786
80,40,72,2,0.039268,0.530868,0.098295,,0.86225041
80,40,72,3,0.035799,0.568898,0.096409,,0.881596899
80,40,72,4,0.035166,0.604464,0.096079,,0.890042681
80,40,72,5,0.034962,0.631955,0.096228,,0.89515337
80,40,72,6,0.035286,0.658919,0.096425,,0.898341268
80,40,72,7,0.035408,0.667761,0.096243,,0.899290213
80,40,90,0.01,0.189226,0.286005,0.165981,,0.203646227
80,40,90,0.1,0.156077,0.309141,0.150408,,0.329015644
80,40,90,0.5,0.081594,0.390829,0.119279,,0.65457228
80,40,90,1,0.051556,0.449833,0.10774,,0.794347303
80,40,90,2,0.036537,0.521746,0.101017,,0.869109394
80,40,90,3,0.033044,0.559419,0.09883,,0.888452106
80,40,90,4,0.032364,0.594808,0.098682,,0.896793862
80,40,90,5,0.032134,0.621815,0.098624,,0.901723223
80,40,90,6,0.032381,0.648483,0.098933,,0.90488262
80,40,90,7,0.03251,0.657195,0.098337,,0.905727811
80,40,108,0.01,0.189172,0.285973,0.177441,,0.203729388
80,40,108,0.1,0.155572,0.308787,0.161606,,0.329949457
80,40,108,0.5,0.0801,0.3895,0.130192,,0.658858603
80,40,108,1,0.04971,0.447995,0.118076,,0.800243116
80,40,108,2,0.034519,0.519345,0.111858,,0.875352072
80,40,108,3,0.031009,0.556745,0.109334,,0.894483066
80,40,108,4,0.030288,0.592152,0.10988,,0.902679776
80,40,108,5,0.030044,0.618688,0.109567,,0.907376235
80,40,108,6,0.030221,0.645107,0.11013,,0.910499787
80,40,108,7,0.030356,0.65382,0.109427,,0.911262599
80,40,126,0.01,0.189139,0.286129,0.198125,,0.204074333
80,40,126,0.1,0.155269,0.310017,0.182229,,0.332586839
80,40,126,0.5,0.079184,0.392532,0.150783,,0.664272571
80,40,126,1,0.048582,0.451486,0.138822,,0.805698425
80,40,126,2,0.033269,0.522584,0.13158,,0.88029569
80,40,126,3,0.029739,0.559729,0.129638,,0.899098848
80,40,126,4,0.028975,0.595347,0.130724,,0.907179308
80,40,126,5,0.028733,0.621615,0.130502,,0.911638077
80,40,126,6,0.028873,0.647537,0.130566,,0.914628702
80,40,126,7,0.028992,0.656604,0.130028,,0.915425411
80,40,144,0.01,0.189123,0.286381,0.225858,,0.20453666
80,40,144,0.1,0.155138,0.312056,0.209732,,0.33587332
80,40,144,0.5,0.078759,0.397828,0.178149,,0.669487418
80,40,144,1,0.048045,0.457817,0.166547,,0.810047009
80,40,144,2,0.032667,0.528786,0.15873,,0.883634071
80,40,144,3,0.029135,0.565783,0.157571,,0.902053728
80,40,144,4,0.028321,0.601431,0.158257,,0.910056657
80,40,144,5,0.028089,0.627609,0.158054,,0.914323362
80,40,144,6,0.02819,0.653122,0.158197,,0.917247898
80,40,144,7,0.028314,0.662435,0.157295,,0.918019425
80,40,162,0.01,0.189119,0.286607,0.252162,,0.204924684
80,40,162,0.1,0.155107,0.313907,0.235994,,0.338582644
80,40,162,0.5,0.078634,0.402708,0.204247,,0.673271811
80,40,162,1,0.047881,0.463674,0.192544,,0.812802142
80,40,162,2,0.032459,0.534652,0.184453,,0.885528583
80,40,162,3,0.02893,0.571519,0.183491,,0.903638777
80,40,162,4,0.028102,0.607238,0.184493,,0.91153713
80,40,162,5,0.027876,0.633472,0.184537,,0.91569945
80,40,162,6,0.027947,0.658524,0.184822,,0.918577769
80,40,162,7,0.028083,0.66822,0.183926,,0.91933684
80,40,180,0.01,0.189118,0.286697,0.263652,,0.205077604
80,40,180,0.1,0.155109,0.314661,0.247466,,0.339638547
80,40,180,0.5,0.078629,0.40472,0.215856,,0.674649167
80,40,180,1,0.047857,0.466081,0.203798,,0.813763528
80,40,180,2,0.032435,0.536906,0.19584,,0.886061253
80,40,180,3,0.028913,0.573831,0.194937,,0.904062089
80,40,180,4,0.028055,0.609487,0.196081,,0.911990112
80,40,180,5,0.027845,0.635706,0.195839,,0.916072766
80,40,180,6,0.027904,0.660764,0.196332,,0.918962403
80,40,180,7,0.028038,0.670548,0.195199,,0.919729282
80,50,0,0.01,0.18959,0.289961,0.20272,,0.209302035
80,50,0,0.1,0.16002,0.342807,0.189926,,0.363518665
80,50,0,0.5,0.094403,0.489021,0.162297,,0.676382871
80,50,0,1,0.068488,0.574632,0.15334,,0.78701331
80,50,0,2,0.056177,0.661346,0.14735,,0.843414079
80,50,0,3,0.053556,0.704243,0.145693,,0.858653812
80,50,0,4,0.053756,0.74385,0.145585,,0.865206631
80,50,0,5,0.054074,0.774026,0.145774,,0.869402246
80,50,0,6,0.054833,0.803028,0.145506,,0.872163439
80,50,0,7,0.055144,0.814452,0.146426,,0.87317329
80,50,18,0.01,0.189555,0.289694,0.199254,,0.208949836
80,50,18,0.1,0.159696,0.340621,0.186113,,0.361620732
80,50,18,0.5,0.093414,0.482973,0.157693,,0.675863612
80,50,18,1,0.067224,0.567119,0.149132,,0.788051575
80,50,18,2,0.054863,0.653112,0.142863,,0.845014301
80,50,18,3,0.052178,0.695203,0.14146,,0.860371082
80,50,18,4,0.05234,0.734529,0.141388,,0.86696642
80,50,18,5,0.05255,0.764562,0.141423,,0.871376262
80,50,18,6,0.053299,0.79358,0.140939,,0.874128417
80,50,18,7,0.053605,0.804316,0.141388,,0.875035114
80,50,36,0.01,0.189465,0.289039,0.189789,,0.208094394
80,50,36,0.1,0.158836,0.335198,0.176455,,0.356983527
80,50,36,0.5,0.090906,0.468005,0.147861,,0.674703128
80,50,36,1,0.06413,0.548538,0.138416,,0.790653339
80,50,36,2,0.051454,0.632553,0.132526,,0.849551247
80,50,36,3,0.048739,0.673774,0.131216,,0.86508478
80,50,36,4,0.048721,0.712186,0.130839,,0.871939672
80,50,36,5,0.048813,0.741106,0.130974,,0.876410113
80,50,36,6,0.0495,0.770176,0.130602,,0.87922057
80,50,36,7,0.049745,0.78,0.131061,,0.880095692
80,50,54,0.01,0.189345,0.288249,0.18059,,0.207088029
80,50,54,0.1,0.157705,0.328623,0.166527,,0.351445938
80,50,54,0.5,0.087612,0.449979,0.137589,,0.674057043
80,50,54,1,0.060107,0.526213,0.127622,,0.794968618
80,50,54,2,0.047098,0.608203,0.121571,,0.85625537
80,50,54,3,0.04429,0.648503,0.119876,,0.87214074
80,50,54,4,0.04415,0.685956,0.1195,,0.879058657
80,50,54,5,0.044117,0.714153,0.11984,,0.883637754
80,50,54,6,0.044685,0.74296,0.119596,,0.886535178
80,50,54,7,0.044907,0.752254,0.119833,,0.887332672
80,50,72,0.01,0.189223,0.287576,0.175844,,0.206277698
80,50,72,0.1,0.156549,0.322971,0.161058,,0.34705956
80,50,72,0.5,0.084269,0.434404,0.131773,,0.675059238
80,50,72,1,0.056018,0.507065,0.12118,,0.801031109
80,50,72,2,0.042711,0.587476,0.115255,,0.864449759
80,50,72,3,0.039881,0.62702,0.113819,,0.88039904
80,50,72,4,0.039612,0.663811,0.113137,,0.8873736
80,50,72,5,0.039488,0.691489,0.11341,,0.891958297
80,50,72,6,0.039959,0.719893,0.113489,,0.894824255
80,50,72,7,0.040161,0.728472,0.113268,,0.895500193
80,50,90,0.01,0.189119,0.287204,0.180913,,0.205921192
80,50,90,0.1,0.155573,0.319786,0.165683,,0.345450491
80,50,90,0.5,0.081446,0.425422,0.136188,,0.678630334
80,50,90,1,0.052617,0.49591,0.125029,,0.80815165
80,50,90,2,0.039038,0.5751,0.119393,,0.872868964
80,50,90,3,0.036176,0.614159,0.117256,,0.888746569
80,50,90,4,0.035816,0.650838,0.117239,,0.895679629
80,50,90,5,0.035663,0.677897,0.117271,,0.900042043
80,50,90,6,0.036025,0.70571,0.117303,,0.902862882
80,50,90,7,0.036221,0.714167,0.117216,,0.90346061
80,50,108,0.01,0.189048,0.287227,0.200907,,0.20613931
80,50,108,0.1,0.154917,0.319861,0.184738,,0.347412896
