SZ,VZ,VA,LAI,BRF_toc,BRF_toc(NIR),BRF_toa,LAD,NDVI
10,50,90,0.5,0.077206,0.214784,0.079652,0.1211,0.47117367
10,50,90,1,0.056663,0.240383,0.065096,0.2422,0.618490066
10,50,90,2,0.035699,0.276047,0.050897,0.4844,0.770973806
10,50,90,3,0.026137,0.302027,0.043628,0.7266,0.840707695
10,50,90,4,0.020815,0.31602,0.041303,0.9688,0.87640833
10,50,90,5,0.018103,0.323489,0.038439,1.211,0.894008056
10,50,90,6,0.016183,0.329263,0.037482,1.4532,0.90630663
10,50,90,7,0.014997,0.336464,0.036049,1.6954,0.914659094
10,50,108,0.01,0.111466,0.188184,0.104897,0.002422,0.256025363
10,50,108,0.1,0.103532,0.190478,0.098524,0.02422,0.295724635
10,50,108,0.5,0.076317,0.211802,0.07862,0.1211,0.470239727
10,50,108,1,0.056021,0.23769,0.064444,0.2422,0.618529779
10,50,108,2,0.034888,0.273863,0.049651,0.4844,0.77400559
10,50,108,3,0.025686,0.298651,0.042813,0.7266,0.84160919
10,50,108,4,0.020518,0.311638,0.040398,0.9688,0.876455641
10,50,108,5,0.017202,0.317494,0.037655,1.211,0.897208213
10,50,108,6,0.015324,0.324694,0.036597,1.4532,0.909863595
10,50,108,7,0.013875,0.331783,0.035025,1.6954,0.919718334
10,50,126,0.01,0.110335,0.186532,0.103651,0.002422,0.256670496
10,50,126,0.1,0.102572,0.189591,0.097255,0.02422,0.297844012
10,50,126,0.5,0.076051,0.211206,0.078141,0.1211,0.470502024
10,50,126,1,0.055982,0.237399,0.063759,0.2422,0.618366561
10,50,126,2,0.034892,0.271577,0.049408,0.4844,0.772296709
10,50,126,3,0.025002,0.296512,0.041827,0.7266,0.844473336
10,50,126,4,0.019986,0.308191,0.039433,0.9688,0.878199874
10,50,126,5,0.017105,0.31472,0.037277,1.211,0.896903488
10,50,126,6,0.015197,0.322004,0.036197,1.4532,0.90986385
10,50,126,7,0.013961,0.329715,0.034804,1.6954,0.918754874
10,50,144,0.01,0.1106,0.186931,0.103298,0.002422,0.256548057
10,50,144,0.1,0.10304,0.188367,0.097092,0.02422,0.292810399
10,50,144,0.5,0.076518,0.209601,0.078394,0.1211,0.465131641
10,50,144,1,0.05536,0.236529,0.06293,0.2422,0.620677723
10,50,144,2,0.035075,0.271985,0.049143,0.4844,0.771543021
10,50,144,3,0.025323,0.296583,0.041853,0.7266,0.842668357
10,50,144,4,0.020112,0.306734,0.039199,0.9688,0.876932867
10,50,144,5,0.017262,0.313359,0.03729,1.211,0.895578321
10,50,144,6,0.015179,0.319657,0.035908,1.4532,0.909334719
10,50,144,7,0.013905,0.328261,0.034668,1.6954,0.91872366
10,50,162,0.01,0.110886,0.186268,0.103287,0.002422,0.25367991
10,50,162,0.1,0.103056,0.188508,0.096814,0.02422,0.29308145
10,50,162,0.5,0.076774,0.209812,0.078121,0.1211,0.464216675
10,50,162,1,0.056417,0.236122,0.063587,0.2422,0.614294162
10,50,162,2,0.035333,0.270509,0.049284,0.4844,0.768946057
10,50,162,3,0.025238,0.295,0.04183,0.7266,0.84237973
10,50,162,4,0.02016,0.305854,0.038875,0.9688,0.87632433
10,50,162,5,0.0171,0.311891,0.03689,1.211,0.896045788
10,50,162,6,0.015318,0.317237,0.035725,1.4532,0.907876893
10,50,162,7,0.013952,0.325625,0.034458,1.6954,0.917827179
10,50,180,0.01,0.110477,0.184848,0.102701,0.002422,0.251827648
10,50,180,0.1,0.103052,0.18772,0.096784,0.02422,0.29118347
10,50,180,0.5,0.076203,0.209646,0.077822,0.1211,0.466830389
10,50,180,1,0.055776,0.236489,0.062945,0.2422,0.618318991
10,50,180,2,0.035227,0.269429,0.04918,0.4844,0.768742451
10,50,180,3,0.026055,0.293846,0.042195,0.7266,0.837105855
10,50,180,4,0.020615,0.305358,0.039042,0.9688,0.873517132
10,50,180,5,0.017577,0.309661,0.036963,1.211,0.892573601
10,50,180,6,0.015557,0.316082,0.035683,1.4532,0.906181119
10,50,180,7,0.014264,0.323042,0.034395,1.6954,0.915423977
10,60,0,0.01,0.103126,0.177844,0.10202,0.002422,0.265928747
10,60,0,0.1,0.09475,0.183645,0.096238,0.02422,0.319312488
10,60,0,0.5,0.068665,0.217839,0.078934,0.1211,0.520669868
10,60,0,1,0.049109,0.252248,0.065392,0.2422,0.674080907
10,60,0,2,0.030343,0.294997,0.052368,0.4844,0.813468986
10,60,0,3,0.022186,0.328384,0.04634,0.7266,0.873428987
10,60,0,4,0.018297,0.341742,0.044891,0.9688,0.898361011
10,60,0,5,0.016174,0.35063,0.04307,1.211,0.911811213
10,60,0,6,0.014518,0.358796,0.04244,1.4532,0.922220972
10,60,0,7,0.013637,0.364426,0.04151,1.6954,0.927858584
10,60,18,0.01,0.101354,0.176677,0.101158,0.002422,0.270915833
10,60,18,0.1,0.093395,0.182121,0.095353,0.02422,0.322035744
10,60,18,0.5,0.067759,0.215176,0.0778,0.1211,0.521027798
10,60,18,1,0.048645,0.251312,0.065025,0.2422,0.67565351
10,60,18,2,0.030107,0.29407,0.052283,0.4844,0.814255792
10,60,18,3,0.022673,0.328098,0.046222,0.7266,0.870724775
10,60,18,4,0.018397,0.341274,0.0448,0.9688,0.897700954
10,60,18,5,0.016263,0.350125,0.042771,1.211,0.911225258
10,60,18,6,0.01493,0.357792,0.042169,1.4532,0.919886672
10,60,18,7,0.013884,0.362272,0.041142,1.6954,0.926179564
10,60,36,0.01,0.097753,0.169207,0.098752,0.002422,0.267658076
10,60,36,0.1,0.091149,0.17716,0.093273,0.02422,0.320566958
10,60,36,0.5,0.065565,0.2112,0.076686,0.1211,0.526204542
10,60,36,1,0.046729,0.248273,0.063772,0.2422,0.683195368
10,60,36,2,0.029112,0.29141,0.051608,0.4844,0.818346323
10,60,36,3,0.02169,0.325613,0.045655,0.7266,0.875094658
