SZ,VZ,VA,gLAI,BRF_toc,BRF_toc(NIR),BRF_toa,,NDVI
40,50,180,0.5,0.112199,0.323604,0.111886,,0.485093035
40,50,180,1,0.071659,0.368013,0.085955,,0.67403428
40,50,180,2,0.040464,0.450842,0.065117,,0.835279846
40,50,180,3,0.032165,0.518463,0.059145,,0.883169763
40,50,180,4,0.030281,0.565374,0.057692,,0.898327052
40,50,180,5,0.029857,0.603995,0.056803,,0.905791888
40,50,180,6,0.02989,0.635187,0.057195,,0.910115671
40,50,180,7,0.0302,0.664268,0.057432,,0.91302695
40,60,0,0.01,0.190886,0.28582,0.175688,,0.199145805
40,60,0,0.1,0.171973,0.303648,0.162544,,0.276848583
40,60,0,0.5,0.116754,0.382052,0.124992,,0.531866096
40,60,0,1,0.083496,0.460912,0.104688,,0.693259467
40,60,0,2,0.061306,0.575628,0.091286,,0.807496538
40,60,0,3,0.057417,0.659176,0.086803,,0.839750039
40,60,0,4,0.058072,0.714605,0.086628,,0.849686221
40,60,0,5,0.059511,0.762441,0.087314,,0.855195924
40,60,0,6,0.061271,0.803055,0.088976,,0.858222476
40,60,0,7,0.063153,0.839601,0.090371,,0.86008813
40,60,18,0.01,0.190871,0.285722,0.1741,,0.199018869
40,60,18,0.1,0.171802,0.302769,0.161357,,0.275969244
40,60,18,0.5,0.11582,0.378292,0.123643,,0.531199404
40,60,18,1,0.081824,0.454783,0.102548,,0.695031932
40,60,18,2,0.059057,0.56569,0.088127,,0.810941069
40,60,18,3,0.05488,0.646781,0.08388,,0.843571183
40,60,18,4,0.055348,0.700458,0.084001,,0.853539136
40,60,18,5,0.056573,0.746688,0.084489,,0.859141674
40,60,18,6,0.058118,0.786655,0.085745,,0.86240564
40,60,18,7,0.059826,0.821524,0.086948,,0.864240086
40,60,36,0.01,0.190833,0.285495,0.17017,,0.198732806
40,60,36,0.1,0.171412,0.300841,0.156879,,0.274067078
40,60,36,0.5,0.113874,0.37024,0.118864,,0.529557088
40,60,36,1,0.078601,0.441561,0.097607,,0.697782614
40,60,36,2,0.054819,0.546339,0.082898,,0.81762199
40,60,36,3,0.050156,0.623285,0.078278,,0.8510456
40,60,36,4,0.050255,0.673804,0.077808,,0.861185345
40,60,36,5,0.051116,0.717437,0.078093,,0.866981197
40,60,36,6,0.052241,0.755059,0.078738,,0.870578471
40,60,36,7,0.053612,0.787471,0.079977,,0.872516743
40,60,54,0.01,0.190782,0.285216,0.165883,,0.19839159
40,60,54,0.1,0.170899,0.298451,0.152381,,0.271763077
40,60,54,0.5,0.111707,0.360528,0.114121,,0.526900802
40,60,54,1,0.075182,0.42666,0.091372,,0.700375815
40,60,54,2,0.050507,0.526157,0.076469,,0.824830404
40,60,54,3,0.045421,0.59967,0.071786,,0.859179558
40,60,54,4,0.045197,0.647921,0.071088,,0.869583534
40,60,54,5,0.045721,0.688986,0.071288,,0.875539501
40,60,54,6,0.046485,0.724981,0.071611,,0.87948918
40,60,54,7,0.047579,0.755796,0.073194,,0.881552202
40,60,72,0.01,0.19073,0.284956,0.163145,,0.198084451
40,60,72,0.1,0.170392,0.296043,0.148797,,0.269385874
40,60,72,0.5,0.109666,0.351693,0.109953,,0.524595814
40,60,72,1,0.072062,0.412998,0.086794,,0.702873871
40,60,72,2,0.04663,0.508426,0.070825,,0.831980917
40,60,72,3,0.041238,0.579356,0.066442,,0.867101519
40,60,72,4,0.040764,0.626263,0.065368,,0.877774063
40,60,72,5,0.041055,0.666013,0.065453,,0.883872555
40,60,72,6,0.041578,0.700386,0.065729,,0.887924482
40,60,72,7,0.042417,0.72955,0.066966,,0.890106701
40,60,90,0.01,0.190686,0.284764,0.161422,,0.19787149
40,60,90,0.1,0.169967,0.294335,0.146997,,0.267860143
40,60,90,0.5,0.107945,0.34486,0.107119,,0.523216396
40,60,90,1,0.069522,0.402765,0.083863,,0.705594268
40,60,90,2,0.043493,0.495366,0.067774,,0.838573727
40,60,90,3,0.037889,0.564518,0.063555,,0.874207969
40,60,90,4,0.037249,0.61034,0.062288,,0.884960986
40,60,90,5,0.037377,0.649183,0.062526,,0.891118038
40,60,90,6,0.037736,0.68296,0.062837,,0.895279008
40,60,90,7,0.038386,0.71109,0.064021,,0.897565766
40,60,108,0.01,0.190656,0.284667,0.16254,,0.197783402
40,60,108,0.1,0.169622,0.293428,0.147543,,0.267370694
40,60,108,0.5,0.106755,0.341328,0.108014,,0.523503458
40,60,108,1,0.06774,0.396983,0.083931,,0.708471498
40,60,108,2,0.041345,0.488049,0.068001,,0.843802536
40,60,108,3,0.035614,0.556102,0.063185,,0.879624685
40,60,108,4,0.034865,0.601366,0.061846,,0.890401442
40,60,108,5,0.034881,0.639249,0.062216,,0.896515509
40,60,108,6,0.035144,0.672525,0.062342,,0.900676729
40,60,108,7,0.035655,0.700049,0.063146,,0.903072431
40,60,126,0.01,0.190638,0.284651,0.165802,,0.197801759
40,60,126,0.1,0.16946,0.293214,0.151446,,0.267475588
40,60,126,0.5,0.106091,0.340336,0.110267,,0.524710647
40,60,126,1,0.066715,0.395148,0.086686,,0.711104808
40,60,126,2,0.040086,0.485501,0.070522,,0.847461981
40,60,126,3,0.034302,0.553245,0.066148,,0.883236575
40,60,126,4,0.033467,0.598244,0.064172,,0.89404332
40,60,126,5,0.033417,0.635489,0.064327,,0.900084616
40,60,126,6,0.033612,0.668287,0.064624,,0.904225537
40,60,126,7,0.034047,0.695554,0.065415,,0.906669536
40,60,144,0.01,0.190631,0.28468,0.171541,,0.197868343
40,60,144,0.1,0.169397,0.293425,0.156008,,0.267982075
40,60,144,0.5,0.105758,0.340922,0.115445,,0.526470852
40,60,144,1,0.066247,0.395894,0.091659,,0.713303948
40,60,144,2,0.039526,0.486033,0.075152,,0.849584918
40,60,144,3,0.0337,0.553725,0.071031,,0.885261948
40,60,144,4,0.032833,0.598829,0.068831,,0.896042504
40,60,144,5,0.032737,0.635772,0.068685,,0.902059658
40,60,144,6,0.032898,0.668069,0.069168,,0.906135382
40,60,144,7,0.03328,0.69527,0.0697,,0.90864045
40,60,162,0.01,0.190628,0.284717,0.176545,,0.19793834
40,60,162,0.1,0.169387,0.293721,0.160789,,0.268477331
40,60,162,0.5,0.105689,0.342148,0.119275,,0.528002376
40,60,162,1,0.06609,0.397569,0.095446,,0.714919801
40,60,162,2,0.03936,0.487721,0.079601,,0.850649141
40,60,162,3,0.033523,0.555164,0.075019,,0.886109257
40,60,162,4,0.032628,0.600381,0.073559,,0.896911418
40,60,162,5,0.032514,0.637278,0.072435,,0.902913143
40,60,162,6,0.032665,0.669256,0.07346,,0.906926848
40,60,162,7,0.033011,0.696638,0.074039,,0.909515397
40,60,180,0.01,0.190627,0.284727,0.17836,,0.197957733
40,60,180,0.1,0.169385,0.293815,0.163143,,0.268631261
40,60,180,0.5,0.10568,0.342644,0.121174,,0.528555241
40,60,180,1,0.066076,0.398324,0.097748,,0.71543497
40,60,180,2,0.039337,0.488482,0.081166,,0.850945116
40,60,180,3,0.033501,0.556122,0.076687,,0.886364677
40,60,180,4,0.032608,0.601195,0.075438,,0.897103674
40,60,180,5,0.032469,0.638369,0.074539,,0.903198686
40,60,180,6,0.032628,0.670151,0.075143,,0.907145774
40,60,180,7,0.032967,0.697827,0.075531,,0.909777584
45,30,0,0.01,0.191179,0.284414,0.172542,,0.196039471
45,30,0,0.1,0.175141,0.2935,0.160715,,0.252557928
45,30,0,0.5,0.124465,0.339962,0.122946,,0.464006184
45,30,0,1,0.089299,0.39342,0.097514,,0.630016635
45,30,0,2,0.059945,0.489303,0.076575,,0.781719733
45,30,0,3,0.050617,0.561554,0.070266,,0.834631173
45,30,0,4,0.048212,0.618388,0.068736,,0.855349535
45,30,0,5,0.047788,0.659029,0.067864,,0.86477971
45,30,0,6,0.048466,0.693021,0.068936,,0.8692735
45,30,0,7,0.04905,0.726785,0.068024,,0.873555588
45,30,18,0.01,0.191172,0.284349,0.172166,,0.195947182
45,30,18,0.1,0.175023,0.293157,0.160001,,0.252326028
45,30,18,0.5,0.123805,0.338,0.122399,,0.46382131
45,30,18,1,0.088051,0.389629,0.096246,,0.631338972
45,30,18,2,0.058225,0.482956,0.074981,,0.784822453
45,30,18,3,0.048822,0.553607,0.068655,,0.837916169
45,30,18,4,0.046399,0.609749,0.067301,,0.858571542
45,30,18,5,0.045963,0.649734,0.066389,,0.867864889
45,30,18,6,0.046598,0.683097,0.067293,,0.872280884
45,30,18,7,0.047154,0.716555,0.066453,,0.876513175
45,30,36,0.01,0.191153,0.284269,0.17006,,0.195859678
45,30,36,0.1,0.174842,0.292338,0.157781,,0.251500492
45,30,36,0.5,0.122667,0.333794,0.119711,,0.462530205
45,30,36,1,0.085905,0.382041,0.092948,,0.632842251
45,30,36,2,0.055235,0.471145,0.071407,,0.790132604
45,30,36,3,0.045662,0.539312,0.065022,,0.84388366
45,30,36,4,0.043155,0.593801,0.063508,,0.864496135
45,30,36,5,0.04262,0.632461,0.062432,,0.87373367
45,30,36,6,0.043157,0.664662,0.063315,,0.878056396
45,30,36,7,0.043614,0.697521,0.062445,,0.882304843
45,30,54,0.01,0.191127,0.284161,0.167824,,0.195742371
45,30,54,0.1,0.174541,0.291236,0.15525,,0.250538348
45,30,54,0.5,0.121455,0.328834,0.116425,,0.460546449
45,30,54,1,0.083823,0.373674,0.089595,,0.633558253
45,30,54,2,0.052356,0.458871,0.06727,,0.795175137
45,30,54,3,0.042602,0.524812,0.060632,,0.849838037
45,30,54,4,0.039968,0.577973,0.05909,,0.870641372
45,30,54,5,0.03932,0.615249,0.058041,,0.879859877
45,30,54,6,0.039733,0.646534,0.058861,,0.884205419
45,30,54,7,0.040068,0.678666,0.057973,,0.888503953
45,30,72,0.01,0.191099,0.284048,0.165772,,0.195621566
45,30,72,0.1,0.174298,0.290071,0.152798,,0.249312508
45,30,72,0.5,0.120282,0.323767,0.113047,,0.458248977
45,30,72,1,0.081906,0.365618,0.086009,,0.633959296
45,30,72,2,0.049728,0.447435,0.063484,,0.799952933
45,30,72,3,0.03981,0.511727,0.056518,,0.855639785
45,30,72,4,0.037062,0.563711,0.054972,,0.876618956
45,30,72,5,0.036343,0.599936,0.053864,,0.885763949
45,30,72,6,0.036639,0.63059,0.054618,,0.890175637
45,30,72,7,0.03687,0.66209,0.053918,,0.894500401
45,30,90,0.01,0.191073,0.283944,0.164007,,0.195510898
45,30,90,0.1,0.174064,0.288982,0.150853,,0.248178367
45,30,90,0.5,0.119261,0.319338,0.110601,,0.456172951
45,30,90,1,0.080212,0.358413,0.083095,,0.634257053
45,30,90,2,0.047476,0.437563,0.060526,,0.804238422
45,30,90,3,0.037388,0.500658,0.053243,,0.861023035
45,30,90,4,0.03456,0.551815,0.051591,,0.882123215
45,30,90,5,0.033773,0.587372,0.050564,,0.891255665
45,30,90,6,0.033991,0.617523,0.051202,,0.89565535
45,30,90,7,0.03415,0.648612,0.050363,,0.899965142
45,30,108,0.01,0.191051,0.283863,0.16302,,0.195429067
45,30,108,0.1,0.173872,0.288156,0.14977,,0.247352974
45,30,108,0.5,0.118407,0.315882,0.109018,,0.454708731
45,30,108,1,0.078857,0.352889,0.081045,,0.634706517
45,30,108,2,0.045685,0.43001,0.058283,,0.807923144
45,30,108,3,0.035467,0.492226,0.050945,,0.865577144
45,30,108,4,0.032588,0.542774,0.049215,,0.886721751
45,30,108,5,0.031745,0.577784,0.048343,,0.895837606
45,30,108,6,0.031908,0.607653,0.048708,,0.900219057
45,30,108,7,0.03201,0.638384,0.047901,,0.904503919
45,30,126,0.01,0.191034,0.283808,0.162489,,0.195378673
45,30,126,0.1,0.173729,0.287586,0.149032,,0.246809664
45,30,126,0.5,0.117807,0.313414,0.108198,,0.453611953
45,30,126,1,0.077869,0.349175,0.08008,,0.635311584
45,30,126,2,0.044358,0.42473,0.057115,,0.810875571
45,30,126,3,0.034052,0.486403,0.049604,,0.869145267
45,30,126,4,0.031143,0.536539,0.047933,,0.890280122
45,30,126,5,0.030262,0.571094,0.04698,,0.899354126
45,30,126,6,0.030387,0.600803,0.047363,,0.903715205
45,30,126,7,0.030445,0.631288,0.046554,,0.907984036
45,30,144,0.01,0.191023,0.283775,0.162617,,0.195350444
45,30,144,0.1,0.173633,0.287244,0.1491,,0.246510457
45,30,144,0.5,0.117366,0.311932,0.107861,,0.453218976
45,30,144,1,0.077207,0.346862,0.079751,,0.635875294
45,30,144,2,0.043478,0.421573,0.056638,,0.813018357
45,30,144,3,0.033104,0.482776,0.049096,,0.871660076
45,30,144,4,0.030178,0.532627,0.047323,,0.892758593
45,30,144,5,0.029286,0.567071,0.046447,,0.901783663
45,30,144,6,0.029379,0.596638,0.046607,,0.906139929
45,30,144,7,0.029418,0.626864,0.046008,,0.910349514
45,30,162,0.01,0.191017,0.283758,0.162981,,0.195336738
45,30,162,0.1,0.173567,0.287079,0.14914,,0.246419159
45,30,162,0.5,0.117124,0.311217,0.107695,,0.453127298
45,30,162,1,0.07683,0.34561,0.079855,,0.636256036
45,30,162,2,0.042988,0.419808,0.056672,,0.814224842
45,30,162,3,0.032571,0.480861,0.04909,,0.873124386
45,30,162,4,0.029634,0.530544,0.047241,,0.894197916
45,30,162,5,0.028743,0.565061,0.046448,,0.903190278
45,30,162,6,0.028816,0.594485,0.046654,,0.90753745
45,30,162,7,0.028849,0.624691,0.04606,,0.911714662
45,30,180,0.01,0.191016,0.283753,0.163152,,0.195330782
45,30,180,0.1,0.17355,0.287036,0.149191,,0.24639481
45,30,180,0.5,0.11705,0.310986,0.10757,,0.453083386
45,30,180,1,0.076697,0.345215,0.079845,,0.636431294
45,30,180,2,0.042834,0.419231,0.056615,,0.814597513
45,30,180,3,0.032395,0.480197,0.049127,,0.873603178
45,30,180,4,0.029463,0.529779,0.047307,,0.894632377
45,30,180,5,0.028572,0.564457,0.046423,,0.903640463
45,30,180,6,0.028633,0.5937,0.046685,,0.90798174
45,30,180,7,0.028668,0.62395,0.046043,,0.912144624
45,40,0,0.01,0.191096,0.284634,0.17536,,0.196619931
45,40,0,0.1,0.174972,0.296999,0.163546,,0.258547665
45,40,0,0.5,0.127572,0.360987,0.128879,,0.477762154
45,40,0,1,0.097009,0.433332,0.106656,,0.63416368
45,40,0,2,0.071982,0.552809,0.08837,,0.769580548
45,40,0,3,0.06371,0.637024,0.083184,,0.818162099
45,40,0,4,0.061696,0.69981,0.082045,,0.837963194
45,40,0,5,0.061344,0.743581,0.081143,,0.847578346
45,40,0,6,0.06208,0.779378,0.082124,,0.852446587
45,40,0,7,0.062728,0.814715,0.081194,,0.857020912
45,40,18,0.01,0.191085,0.284584,0.174287,,0.196563156
45,40,18,0.1,0.174583,0.296073,0.162322,,0.258129079
45,40,18,0.5,0.123603,0.35211,0.125301,,0.480346343
45,40,18,1,0.089401,0.414296,0.100622,,0.645020717
45,40,18,2,0.062222,0.52064,0.081764,,0.786494916
45,40,18,3,0.054242,0.597712,0.076349,,0.833601757
45,40,18,4,0.052675,0.657783,0.075478,,0.851715372
45,40,18,5,0.052723,0.69981,0.074766,,0.85987857
45,40,18,6,0.053755,0.73502,0.075961,,0.863700041
45,40,18,7,0.054591,0.770245,0.075242,,0.867631869
45,40,36,0.01,0.191057,0.284462,0.171502,,0.196427482
45,40,36,0.1,0.174245,0.294654,0.159387,,0.256790908
45,40,36,0.5,0.121376,0.344891,0.121683,,0.479371262
45,40,36,1,0.085277,0.400811,0.095855,,0.649129376
45,40,36,2,0.0565,0.498569,0.076126,,0.796421706
45,40,36,3,0.048225,0.570226,0.070415,,0.84404585
45,40,36,4,0.04646,0.626882,0.069746,,0.862001776
45,40,36,5,0.046317,0.666429,0.068583,,0.870032241
45,40,36,6,0.047147,0.699463,0.069879,,0.873703808
45,40,36,7,0.047796,0.733459,0.068919,,0.877643023
45,40,54,0.01,0.19102,0.284305,0.168261,,0.196255194
45,40,54,0.1,0.173918,0.293038,0.155828,,0.255098981
45,40,54,0.5,0.119641,0.33779,0.116554,,0.476900341
45,40,54,1,0.08231,0.388868,0.090692,,0.65062036
45,40,54,2,0.052472,0.481062,0.070406,,0.803304007
45,40,54,3,0.043917,0.549617,0.064464,,0.852015217
45,40,54,4,0.04194,0.604143,0.063398,,0.87017148
45,40,54,5,0.041596,0.641756,0.062518,,0.878258935
45,40,54,6,0.042215,0.673178,0.063426,,0.881980953
45,40,54,7,0.04267,0.705879,0.062669,,0.885992767
45,40,72,0.01,0.19098,0.284146,0.16564,,0.196086933
45,40,72,0.1,0.173576,0.291418,0.152766,,0.253426926
45,40,72,0.5,0.118099,0.330908,0.112451,,0.473954749
45,40,72,1,0.079779,0.377883,0.086411,,0.651362796
45,40,72,2,0.049088,0.466014,0.065626,,0.809404739
45,40,72,3,0.040292,0.532473,0.059297,,0.859307046
45,40,72,4,0.038155,0.585594,0.058008,,0.877659122
45,40,72,5,0.03769,0.621716,0.057235,,0.885684995
45,40,72,6,0.038135,0.652073,0.058072,,0.889497079
45,40,72,7,0.038444,0.684057,0.057321,,0.89358077
45,40,90,0.01,0.190945,0.284012,0.163678,,0.195948265
45,40,90,0.1,0.173269,0.290042,0.150129,,0.252040206
45,40,90,0.5,0.11673,0.325264,0.109412,,0.471802785
45,40,90,1,0.077658,0.368964,0.083079,,0.652242836
45,40,90,2,0.04631,0.453825,0.061841,,0.814810001
45,40,90,3,0.037328,0.518854,0.05541,,0.865770557
45,40,90,4,0.035068,0.571021,0.054082,,0.884281021
45,40,90,5,0.034515,0.606242,0.053505,,0.892268052
45,40,90,6,0.034843,0.636062,0.05399,,0.896131345
45,40,90,7,0.035049,0.667534,0.0532,,0.900228158
45,40,108,0.01,0.190917,0.283918,0.162809,,0.195859614
45,40,108,0.1,0.173017,0.289078,0.149024,,0.25116264
45,40,108,0.5,0.115711,0.321228,0.108234,,0.470356274
45,40,108,1,0.076037,0.362702,0.081155,,0.653383903
45,40,108,2,0.04422,0.445386,0.059865,,0.819364959
45,40,108,3,0.03509,0.509416,0.053275,,0.871112531
45,40,108,4,0.032764,0.560851,0.051569,,0.889611954
45,40,108,5,0.03214,0.595488,0.051039,,0.897582644
45,40,108,6,0.032401,0.6251,0.051452,,0.901441975
45,40,108,7,0.032538,0.656134,0.050596,,0.905505088
45,40,126,0.01,0.190899,0.283864,0.163049,,0.19581349
45,40,126,0.1,0.172853,0.28839,0.149315,,0.250490522
45,40,126,0.5,0.115035,0.318856,0.108225,,0.46975162
45,40,126,1,0.074932,0.359036,0.080806,,0.654665782
45,40,126,2,0.04277,0.440299,0.059223,,0.822923847
45,40,126,3,0.033554,0.503797,0.052591,,0.875113287
45,40,126,4,0.031194,0.554825,0.050993,,0.893539288
45,40,126,5,0.030526,0.588906,0.050505,,0.901438737
45,40,126,6,0.030734,0.618418,0.050732,,0.905310313
45,40,126,7,0.030826,0.648956,0.049918,,0.909306219
45,40,144,0.01,0.190887,0.28384,0.164018,,0.195803062
45,40,144,0.1,0.172753,0.288143,0.150198,,0.250360168
45,40,144,0.5,0.11457,0.317828,0.108821,,0.470071554
45,40,144,1,0.074245,0.35716,0.081332,,0.655799075
45,40,144,2,0.04188,0.437757,0.05956,,0.825367935
45,40,144,3,0.032612,0.500886,0.052877,,0.877742747
45,40,144,4,0.030232,0.551531,0.051378,,0.896067643
45,40,144,5,0.02955,0.585572,0.051001,,0.903921498
45,40,144,6,0.029722,0.615047,0.051299,,0.907805741
45,40,144,7,0.029793,0.645207,0.050166,,0.911724444
45,40,162,0.01,0.190882,0.283833,0.165052,,0.195803798
45,40,162,0.1,0.172704,0.28808,0.15105,,0.250390639
45,40,162,0.5,0.114345,0.31751,0.109195,,0.470447257
45,40,162,1,0.073901,0.356608,0.082103,,0.656680813
45,40,162,2,0.041438,0.436741,0.060373,,0.82668415
45,40,162,3,0.032134,0.499878,0.053733,,0.879198214
45,40,162,4,0.029742,0.550268,0.052117,,0.897443148
45,40,162,5,0.029059,0.584392,0.051598,,0.905260567
45,40,162,6,0.029208,0.613796,0.051894,,0.909151421
45,40,162,7,0.029272,0.643837,0.051102,,0.913024488
45,40,180,0.01,0.190881,0.283832,0.166026,,0.195804623
45,40,180,0.1,0.172691,0.288085,0.151439,,0.25043405
45,40,180,0.5,0.114278,0.317448,0.109506,,0.470599408
45,40,180,1,0.073804,0.356509,0.082792,,0.656975271
45,40,180,2,0.041309,0.436465,0.061029,,0.827077237
45,40,180,3,0.031986,0.499461,0.054196,,0.879626755
45,40,180,4,0.029594,0.549805,0.052359,,0.897845871
45,40,180,5,0.028908,0.584123,0.051989,,0.905688293
45,40,180,6,0.029051,0.613259,0.052473,,0.909542121
45,40,180,7,0.02912,0.643442,0.051574,,0.913405753
45,50,0,0.01,0.191033,0.285052,0.177612,,0.197483643
45,50,0,0.1,0.174147,0.300991,0.166065,,0.26696244
45,50,0,0.5,0.126063,0.379939,0.131719,,0.501729242
45,50,0,1,0.096937,0.464917,0.111152,,0.654938828
45,50,0,2,0.075141,0.59909,0.09594,,0.777106066
45,50,0,3,0.069225,0.690043,0.09197,,0.817653319
45,50,0,4,0.068698,0.75689,0.092103,,0.833578007
45,50,0,5,0.069207,0.802919,0.091339,,0.841291281
45,50,0,6,0.070596,0.840877,0.092661,,0.845094698
45,50,0,7,0.071699,0.878219,0.09153,,0.849041707
45,50,18,0.01,0.191017,0.284981,0.176522,,0.197404191
45,50,18,0.1,0.173636,0.299676,0.164539,,0.266293692
45,50,18,0.5,0.12113,0.368574,0.127683,,0.505292993
45,50,18,1,0.087763,0.440521,0.104569,,0.667743108
45,50,18,2,0.063265,0.556984,0.088202,,0.796001283
45,50,18,3,0.057287,0.637498,0.083895,,0.83509431
45,50,18,4,0.056893,0.699664,0.083769,,0.849600228
45,50,18,5,0.057602,0.742784,0.082998,,0.856064449
45,50,18,6,0.05913,0.779053,0.084444,,0.858909093
45,50,18,7,0.060347,0.815881,0.083287,,0.862257312
45,50,36,0.01,0.190977,0.284812,0.172523,,0.197219776
45,50,36,0.1,0.173144,0.29781,0.160442,,0.264709505
45,50,36,0.5,0.118514,0.359409,0.122726,,0.504045631
45,50,36,1,0.082988,0.423878,0.09822,,0.672544617
45,50,36,2,0.056767,0.530118,0.080939,,0.806548131
45,50,36,3,0.050262,0.603954,0.076526,,0.846344327
45,50,36,4,0.049454,0.661654,0.076337,,0.860910016
45,50,36,5,0.049774,0.701207,0.075414,,0.867442718
45,50,36,6,0.050928,0.734751,0.07711,,0.870359269
45,50,36,7,0.051795,0.76931,0.075896,,0.873840739
45,50,54,0.01,0.190927,0.284599,0.167853,,0.196986074
45,50,54,0.1,0.172688,0.295664,0.155451,,0.262571741
45,50,54,0.5,0.116362,0.350183,0.11661,,0.501175664
45,50,54,1,0.079432,0.408994,0.092346,,0.67474295
45,50,54,2,0.052071,0.508716,0.07416,,0.814293127
45,50,54,3,0.045188,0.579003,0.069495,,0.855210985
45,50,54,4,0.044068,0.634122,0.068958,,0.870042319
45,50,54,5,0.044088,0.671389,0.068111,,0.876759141
45,50,54,6,0.04493,0.702607,0.069173,,0.879791903
45,50,54,7,0.045523,0.735594,0.068549,,0.883441277
45,50,72,0.01,0.190875,0.284393,0.165281,,0.196768981
45,50,72,0.1,0.172237,0.293585,0.152184,,0.260502939
45,50,72,0.5,0.114384,0.341656,0.112068,,0.498359793
45,50,72,1,0.076381,0.395637,0.086992,,0.676364037
45,50,72,2,0.048124,0.490688,0.068578,,0.821369977
45,50,72,3,0.040952,0.558812,0.063534,,0.86343962
45,50,72,4,0.039609,0.61226,0.062731,,0.878475583
45,50,72,5,0.039459,0.647853,0.062156,,0.885178783
45,50,72,6,0.040075,0.677586,0.062951,,0.888317743
45,50,72,7,0.04048,0.709818,0.062139,,0.892096207
45,50,90,0.01,0.19083,0.28423,0.163625,,0.196606744
45,50,90,0.1,0.171852,0.291926,0.149967,,0.258904045
45,50,90,0.5,0.112807,0.334892,0.109018,,0.496058736
45,50,90,1,0.073896,0.385396,0.084113,,0.678217779
45,50,90,2,0.044951,0.477168,0.065051,,0.8278132
45,50,90,3,0.037596,0.543581,0.059639,,0.87062117
45,50,90,4,0.036098,0.596215,0.058702,,0.88582237
45,50,90,5,0.03583,0.630462,0.058141,,0.892449557
45,50,90,6,0.036302,0.659733,0.058752,,0.895689154
45,50,90,7,0.03657,0.691393,0.057899,,0.899527861
45,50,108,0.01,0.190798,0.284134,0.163464,,0.196524976
45,50,108,0.1,0.171573,0.290915,0.149733,,0.258043452
45,50,108,0.5,0.111649,0.330847,0.107736,,0.49536719
45,50,108,1,0.072116,0.379077,0.082933,,0.68033192
45,50,108,2,0.042709,0.468766,0.063963,,0.832996725
45,50,108,3,0.03522,0.534249,0.05796,,0.876305822
45,50,108,4,0.033638,0.586175,0.056873,,0.891457585
45,50,108,5,0.033289,0.619611,0.056436,,0.898027263
45,50,108,6,0.033675,0.648749,0.056905,,0.901307691
45,50,108,7,0.033856,0.679714,0.0561,,0.905108118
45,50,126,0.01,0.190779,0.284095,0.16534,,0.196506863
45,50,126,0.1,0.171405,0.290501,0.150991,,0.25783601
45,50,126,0.5,0.110912,0.329192,0.109261,,0.495973679
45,50,126,1,0.070997,0.37626,0.083683,,0.682522577
45,50,126,2,0.041304,0.464964,0.064734,,0.836829505
45,50,126,3,0.033741,0.529908,0.059094,,0.880276555
45,50,126,4,0.032123,0.581246,0.057708,,0.895257178
45,50,126,5,0.031722,0.614304,0.057467,,0.901793426
